chain_id	precision_at_l
1hzm_A	0.33766233766233766
1i01_D	0.5848214285714286
1i0r_B	0.27380952380952384
1i16_A	0.4307692307692308
1i19_A	0.14901960784313725
1i1n_A	0.48214285714285715
1i1r_B	0.023952095808383235
1i35_A	0.25263157894736843
1i36_A	0.3798449612403101
1i4j_A	0.3090909090909091
1i4n_A	0.4820717131474104
1i4v_A	0.14782608695652175
1i5p_A	0.0784313725490196
1i6a_A	0.5330188679245284
1i78_A	0.4781144781144781
1i7l_A	0.31715210355987056
1i7p_A	0.48161764705882354
1i7q_A	0.052941176470588235
1i7s_B	0.5416666666666666
1i8d_A	0.23786407766990292
1i8n_A	0.15730337078651685
1i9g_A	0.4318181818181818
1i9z_A	0.37202380952380953
1iaw_A	0.09868421052631579
1ib1_E	0.5083798882681564
1ici_A	0.30859375
1id0_A	0.5068493150684932
1id2_A	0.4528301886792453
1idk_A	0.45125348189415043
1ig0_B	0.2413793103448276
1ihg_A	0.29395604395604397
1ihj_B	0.3473684210526316
1ihn_A	0.25663716814159293
1ii0_B	0.37058823529411766
1ii5_A	0.5927601809954751
1ii7_A	0.4774774774774775
1iil_G	0.6139534883720931
1iio_A	0.16666666666666666
1ijt_A	0.0859375
1ik6_A	0.47183098591549294
1ikn_D	0.6111111111111112
1ilw_A	0.5363128491620112
1im0_A	0.25572519083969464
1im3_D	0.11578947368421053
1imj_A	0.6682692307692307
1imo_A	0.22727272727272727
1imt_A	0.2375
1in0_A	0.24074074074074073
1inp_A	0.1375
1iom_A	0.040106951871657755
1ion_A	0.5061728395061729
1ioo_A	0.08163265306122448
1ip9_A	0.29411764705882354
1iq6_B	0.46616541353383456
1iqp_D	0.401840490797546
1iqq_A	0.12
1ira_Y	0.49517684887459806
1is5_A	0.09701492537313433
1ish_A	0.208
1isu_A	0.27419354838709675
1it2_A	0.0958904109589041
1it8_B	0.19411764705882353
1iti_A	0.12781954887218044
1itw_A	0.08235294117647059
1iue_A	0.35714285714285715
1iuh_A	0.26229508196721313
1iuj_B	0.46601941747572817
1iun_B	0.6666666666666666
1iv8_A	0.21176470588235294
1ivy_A	0.4004424778761062
1ivz_A	0.12121212121212122
1iw1_A	0.02830188679245283
1iwp_A	0.06470588235294118
1ix5_A	0.18543046357615894
1ixk_A	0.5311475409836065
1ixl_A	0.4846153846153846
1ixs_B	0.37142857142857144
1iy8_G	0.6511627906976745
1iyn_A	0.03272727272727273
1iyu_A	0.379746835443038
1iyz_A	0.3745819397993311
1iz1_B	0.5374149659863946
1izc_A	0.38461538461538464
1izl_O	0.014634146341463415
1izm_A	0.12352941176470589
1j0f_A	0.5
1j0t_A	0.11538461538461539
1j10_B	0.3509803921568627
1j1b_B	0.27472527472527475
1j1i_A	0.6705426356589147
1j24_A	0.5413533834586466
1j2a_A	0.1686746987951807
1j2w_A	0.49056603773584906
1j33_A	0.16216216216216217
1j3g_A	0.24064171122994651
1j4b_A	0.08796296296296297
1j4w_A	0.3793103448275862
1j5s_A	0.2616407982261641
1j5u_A	0.1732283464566929
1j5x_A	0.5109717868338558
1j6o_A	0.5192307692307693
1j6p_A	0.42997542997543
1j6y_A	0.21666666666666667
1j72_A	0.18397626112759644
1j77_A	0.14
1j83_A	0.4111111111111111
1j8d_A	0.43333333333333335
1j93_A	0.478134110787172
1j9j_A	0.46558704453441296
1jal_A	0.29310344827586204
1jax_A	0.5424528301886793
1jbi_A	0.21
1jbj_A	0.42473118279569894
